t,modelo,ret,vol,mdd
2016,1/N,0.1476855028107702,0.154725450950257,-0.0590324429392616
2016,MinVar,0.0042160370710577,0.1317434152077675,-0.0878763104466041
2016,MaxSharpe,0.0280579775838533,0.1730630059705991,-0.0824144096576228
2016,MLP,0.1482851428825333,0.1621082981553225,-0.0835486746846833
2016,ANFIS,0.0527098744511151,0.1575601370263749,-0.0816241546321073
2016,OWA-Guardian,0.0169574797482781,0.1330401723430526,-0.0568865592991669
2016,OWA-Sentinel,-0.014584994109557,0.1599804026052822,-0.0965047052359979
2016,OWA-Pragmatist,-0.0182174820301566,0.1785043140200925,-0.1083737215959912
2016,OWA-Analyst,-0.0214628858979142,0.1991268731836333,-0.1237790495511002
2016,OWA-Strategist,-0.020935508296565,0.2056158631441118,-0.1283912460782409
2016,OWA-Adventurer,-0.019494448380816,0.2075942201664947,-0.1296797998073566
2016,OWA-Innovator,-0.0185985885126911,0.2099187073787462,-0.1313813079570991
2016,OWA-Visionary,-0.0176731587297356,0.2132234981594019,-0.1331686197675418
2079,1/N,0.0756726036694692,0.1140717872486997,-0.0218203170175589
2079,MinVar,-0.0112054033288358,0.0957449346578503,-0.0584081103556052
2079,MaxSharpe,0.2053810686818299,0.2041727373278674,-0.0355297647115245
2079,MLP,0.0733336689181789,0.1354875370583136,-0.0293586564707442
2079,ANFIS,0.0886963624593215,0.1502913133908654,-0.0335395398057629
2079,OWA-Guardian,0.0254188257345335,0.1061991852767016,-0.0364599506522517
2079,OWA-Sentinel,0.0223845657701027,0.1165425116334429,-0.0445354341888221
2079,OWA-Pragmatist,0.0186992193998682,0.1415861779090541,-0.055963410329446
2079,OWA-Analyst,0.0124004394591384,0.1681092076829918,-0.0717438582053086
2079,OWA-Strategist,0.1074583760013401,0.1869959272863718,-0.055588171835988
2079,OWA-Adventurer,0.1386605066507,0.2129175941848571,-0.057221958377264
2079,OWA-Innovator,0.1417421074488363,0.2249896870673099,-0.061049774403709
2079,OWA-Visionary,0.1376115876253549,0.2245665376142222,-0.0613582420879388
2142,1/N,-0.0096120812770621,0.100123392595275,-0.0549489613737121
2142,MinVar,-0.0411850273328451,0.0929395146513958,-0.0795674295227605
2142,MaxSharpe,-0.0168340020688442,0.2065957021308775,-0.1009782137326124
2142,MLP,-0.0255558248837664,0.1137661579907512,-0.0623858756508908
2142,ANFIS,-0.0446007248780306,0.105443842560048,-0.0843473599246132
2142,OWA-Guardian,-0.0419815315280817,0.0954891436740208,-0.0655483808651081
2142,OWA-Sentinel,-0.0359622469243275,0.1097942456976234,-0.0689823413645713
2142,OWA-Pragmatist,-0.0084374920157724,0.1174719761471607,-0.0657219327065876
2142,OWA-Analyst,0.0339164918069454,0.130011620474703,-0.0674326785505281
2142,OWA-Strategist,0.0274066496598053,0.127929247430635,-0.0681257443975077
2142,OWA-Adventurer,0.0618331186524153,0.1305102232954652,-0.0455948198355919
2142,OWA-Innovator,0.019577755194983,0.1519432505672233,-0.0540972681997654
2142,OWA-Visionary,0.0298221693542615,0.1647875455132229,-0.0579056898400859
2205,1/N,0.0863833406639008,0.0974151634667967,-0.0466240297957533
2205,MinVar,0.067127023496784,0.101335459620028,-0.0273466912499007
2205,MaxSharpe,0.0947708857068171,0.1511325799498409,-0.066663133108855
2205,MLP,0.0878099939827699,0.1331005364847451,-0.0630806824058485
2205,ANFIS,0.0832566813566384,0.1256253597284685,-0.075208206778725
2205,OWA-Guardian,0.0622460508931316,0.1262903846808945,-0.0496798028264211
2205,OWA-Sentinel,0.0665715738849114,0.1238276464231377,-0.0516655234757087
2205,OWA-Pragmatist,0.0694238594168844,0.122883282542755,-0.0570545168343376
2205,OWA-Analyst,0.0739131786805857,0.1237242567642728,-0.0530683246102051
2205,OWA-Strategist,0.042249483548093,0.1338411909324343,-0.0592875028609916
2205,OWA-Adventurer,0.0262877480117859,0.1336598228609913,-0.0645669622270312
2205,OWA-Innovator,0.0251170498848139,0.1332008872262658,-0.0646631265054213
2205,OWA-Visionary,0.0500200548409334,0.1507786795225682,-0.0722151038512856
2268,1/N,0.091309870199733,0.091741880490482,-0.0210757948382331
2268,MinVar,0.0539689009381996,0.078742461655221,-0.0251217823423607
2268,MaxSharpe,0.0878881335407633,0.1186909331382108,-0.0283227373172332
2268,MLP,0.1829950040549448,0.136587303928052,-0.0251008576293864
2268,ANFIS,0.0854097773878262,0.0972610378217602,-0.0206562933934959
2268,OWA-Guardian,0.080055614703168,0.1005422145582441,-0.0346379254318049
2268,OWA-Sentinel,0.1301273797688709,0.1171444602902105,-0.0257015408830384
2268,OWA-Pragmatist,0.1517834122480682,0.1317931285798106,-0.0211962990066513
2268,OWA-Analyst,0.1675231392760242,0.1439379378849114,-0.0227905499958653
2268,OWA-Strategist,0.144268147879316,0.1559011826322842,-0.0315827199334888
2268,OWA-Adventurer,0.1706050626497437,0.1716211897315816,-0.0290506400722105
2268,OWA-Innovator,0.1756418809990092,0.183128975566066,-0.0300644588160221
2268,OWA-Visionary,0.253039003632807,0.1938406903548986,-0.0229808208195959
2331,1/N,0.0659857751560342,0.0804926688606524,-0.0279802523087906
2331,MinVar,0.0660088783720495,0.0838934995291586,-0.0280810721263747
2331,MaxSharpe,0.0535589789919699,0.1053984979042747,-0.0433223788240411
2331,MLP,0.0626638983601199,0.1153243905930716,-0.0478139906068558
2331,ANFIS,0.0949785835387065,0.1064366427664598,-0.0449308491918939
2331,OWA-Guardian,0.0027610201361012,0.0964639896829592,-0.0353992453313182
2331,OWA-Sentinel,0.0204192230671245,0.0892393143045342,-0.0319465265627364
2331,OWA-Pragmatist,0.0066918209930027,0.0978460362232312,-0.0369581499118546
2331,OWA-Analyst,-0.0080077350043203,0.1104245037125767,-0.0439458891515526
2331,OWA-Strategist,-0.0175668142636472,0.1190436995798231,-0.0507682680828357
2331,OWA-Adventurer,-0.044718706668223,0.1289725204788797,-0.0632434386557825
2331,OWA-Innovator,0.1178990855342531,0.1514833645170364,-0.053020167027467
2331,OWA-Visionary,0.1527760978767066,0.1647671394411533,-0.0560553595149684
2394,1/N,0.0416525842963653,0.1213183130033346,-0.0543321628266222
2394,MinVar,0.065132537660094,0.0976940882361747,-0.0266525445860964
2394,MaxSharpe,0.0508563508759277,0.1389132331715094,-0.0629833648154442
2394,MLP,0.0129737215013941,0.1340912857821919,-0.069406109332474
2394,ANFIS,0.0251868569823855,0.1473113473765827,-0.0786913934800361
2394,OWA-Guardian,0.0409006331646461,0.1057020432187738,-0.0290783770071326
2394,OWA-Sentinel,-0.0183771039762991,0.1295791129062116,-0.0759927387424875
2394,OWA-Pragmatist,-0.025469261619434,0.1530894932313332,-0.0923012581632597
2394,OWA-Analyst,-0.0349407399633791,0.1698154815132236,-0.1039588403363003
2394,OWA-Strategist,-0.0376071893516412,0.1761955766908229,-0.1085098593343701
2394,OWA-Adventurer,-0.036781539055309,0.1746395773617401,-0.1076695375820863
2394,OWA-Innovator,-0.0126424165512037,0.2073859429843492,-0.1039410323325165
2394,OWA-Visionary,-0.0051251346733338,0.219253715260162,-0.1072656532085032
2457,1/N,0.0462465659325294,0.0967671964651438,-0.0318970788205393
2457,MinVar,-0.0418341338374188,0.0798086635837293,-0.0592328232975741
2457,MaxSharpe,0.0084138794484779,0.1019990014408559,-0.0467378409730019
2457,MLP,0.1066898195558559,0.1337499682955512,-0.0335292545618826
2457,ANFIS,0.0745687809232709,0.1088857114102974,-0.0254694888571224
2457,OWA-Guardian,-0.0327257253117325,0.0923515723016991,-0.0583855497159383
2457,OWA-Sentinel,-0.0349618698949826,0.1169481900328855,-0.0762261064126894
2457,OWA-Pragmatist,-0.035411554134111,0.1253177024414194,-0.0824663879613447
2457,OWA-Analyst,-0.0357940761908339,0.12434576686618,-0.0819657916408859
2457,OWA-Strategist,-0.0702607333858718,0.1516596448050376,-0.1146401239957832
2457,OWA-Adventurer,-0.0431242455809087,0.1489645602253362,-0.1158257594305699
2457,OWA-Innovator,-0.0384496896463589,0.1486708053373747,-0.1144984789290377
2457,OWA-Visionary,-0.0426262049868699,0.1468881429666663,-0.0971714975203734
2520,1/N,-0.06143808127050903,0.24127966291020048,-0.14519850703586168
2520,MinVar,-0.04128076351981746,0.19594647959125508,-0.11988756132601408
2520,MaxSharpe,0.0006563654011730652,0.25754298112131546,-0.15316709852132893
2520,MLP,-0.07364699339449214,0.2768676695603133,-0.17609906296220756
2520,ANFIS,-0.14481441206517662,0.2851754972504964,-0.2075653662866408
2520,OWA-Guardian,-0.015871092691546684,0.26365467011295046,-0.15725650062658048
2520,OWA-Sentinel,-0.022412646942822002,0.26700091103050155,-0.16137484388054546
2520,OWA-Pragmatist,-0.08497779768993728,0.32291376439961517,-0.2145837556777037
2520,OWA-Analyst,-0.0898215815111338,0.2917974194989073,-0.1817398690872064
2520,OWA-Strategist,-0.06255270234374362,0.26638429125923135,-0.15500892138062117
2520,OWA-Adventurer,0.01008279717528451,0.2609584777143105,-0.14976750594649968
2520,OWA-Innovator,-0.06539468844395235,0.24993796623737008,-0.13521107760049134
2520,OWA-Visionary,-0.12375606441108317,0.35250749416294874,-0.21031337763932312
2583,1/N,0.12020909024941583,0.13473303950371138,-0.045284958044657375
2583,MinVar,0.04635975497468484,0.12126808549008251,-0.04105730637917715
2583,MaxSharpe,0.07396944505027432,0.19078231897907386,-0.06527537226457414
2583,MLP,0.12641703145927047,0.16864090623544403,-0.0699210149606394
2583,ANFIS,0.08450231316911654,0.17136737573716612,-0.06968500392575305
2583,OWA-Guardian,0.07073920221191904,0.13620495259729137,-0.03821508853384337
2583,OWA-Sentinel,0.0487725128466384,0.13696934859926924,-0.053621588872029724
2583,OWA-Pragmatist,0.0961943759277599,0.14560191459724842,-0.0633315912949769
2583,OWA-Analyst,0.1054086298500267,0.14301579877728038,-0.06100961602459609
2583,OWA-Strategist,0.10540864346704988,0.14301579342440773,-0.06100961105877223
2583,OWA-Adventurer,0.17902022937408507,0.14119517498183065,-0.04131637298630486
2583,OWA-Innovator,0.17343126353289215,0.13520981968859513,-0.04031643983498656
2583,OWA-Visionary,0.1914372725552193,0.23093840096171842,-0.061009191900398885
2646,1/N,0.053725669446886996,0.07745796292561608,-0.023261025812950642
2646,MinVar,0.06652772941956554,0.07429378349598692,-0.010560538117508456
2646,MaxSharpe,0.04499799178573024,0.07766486441710216,-0.02605956112494956
2646,MLP,0.07499766702948785,0.11250198986538204,-0.03652651067178736
2646,ANFIS,0.06412797511138704,0.12407718953052216,-0.02834704459995474
2646,OWA-Guardian,0.041473209783911585,0.0749995015783851,-0.018246009052598322
2646,OWA-Sentinel,0.043596121695519054,0.08216104358852896,-0.019942826964172156
2646,OWA-Pragmatist,0.04510222729777255,0.09313457718662863,-0.02129739879987702
2646,OWA-Analyst,0.0464647643739416,0.10482984125944936,-0.023164259678587484
2646,OWA-Strategist,0.020050498074180294,0.10252161245588402,-0.027367679325613792
2646,OWA-Adventurer,0.020502102553857347,0.10220429262953591,-0.02694698942211604
2646,OWA-Innovator,0.011401316832389156,0.1507237270150442,-0.03285027250086536
2646,OWA-Visionary,0.03839646215797229,0.13421228002849137,-0.042719293113262835
2709,1/N,0.05944185984048166,0.0878539365780137,-0.03425876525164895
2709,MinVar,0.05624612890472157,0.08182155565554325,-0.028775524625365922
2709,MaxSharpe,0.12878803567671818,0.12770276272192047,-0.02607944517879701
2709,MLP,0.10702945034703246,0.13507768357010702,-0.03975658902279677
2709,ANFIS,0.03340874392591633,0.0998495485081352,-0.04222210645368396
2709,OWA-Guardian,0.06903326599637621,0.09076479486599183,-0.020398002080652344
2709,OWA-Sentinel,0.08869280901414818,0.0942613218790356,-0.020005971061734407
2709,OWA-Pragmatist,0.10999463186712863,0.1066604024415538,-0.026486497518056207
2709,OWA-Analyst,0.12108210593231111,0.12072388164401567,-0.03263547302080538
2709,OWA-Strategist,0.1449271837555279,0.13212244754482783,-0.0380322161007044
2709,OWA-Adventurer,0.1461899964816817,0.1493190561304885,-0.042686874470922787
2709,OWA-Innovator,0.1513104473647184,0.16054250323736027,-0.046785141030816435
2709,OWA-Visionary,0.0944525043336448,0.1601630196382494,-0.04828358638279073
2772,1/N,0.010012228914369849,0.11202338822934274,-0.06757336659876523
2772,MinVar,0.05084334823901825,0.10141365221018957,-0.04453519796396732
2772,MaxSharpe,0.09415339009911433,0.12843861431966014,-0.038652383827559755
2772,MLP,-0.022152668062092838,0.15081052185812532,-0.09979227826335313
2772,ANFIS,-0.008256622498621143,0.14636397228774262,-0.08165727393106414
2772,OWA-Guardian,0.09029634970779088,0.1303348926709388,-0.04789287101130535
2772,OWA-Sentinel,0.09244726657827348,0.10884201800195373,-0.026962109246734145
2772,OWA-Pragmatist,0.07852315746320596,0.11465728276727624,-0.040913191562540474
2772,OWA-Analyst,0.05583965986423212,0.128310085871828,-0.06800835021111495
2772,OWA-Strategist,0.016245727108052627,0.1398553446485361,-0.08207105803785997
2772,OWA-Adventurer,-0.008481700729093402,0.15393176930923075,-0.09595553141502644
2772,OWA-Innovator,-0.026653635515028,0.16589184564336845,-0.10613883481605724
2772,OWA-Visionary,-0.0339197167841217,0.16767692586068364,-0.105525607195739
