date,OWA-Guardian,OWA-Sentinel,OWA-Pragmatist,OWA-Analyst,OWA-Strategist,OWA-Adventurer,OWA-Innovator,OWA-Visionary,1/N,MinVar,MaxSharpe,MLP,ANFIS
2019-07-23,1.0535183840995475,1.0756658751203345,1.078019323058892,1.0878085745151618,1.1000203130526185,1.1043958343440172,1.1064636641371588,1.1050481872653588,1.0977195223636447,1.0977195223636447,1.138422843622644,1.0721086246563674,1.0943019886627945
2019-07-24,1.0588854279946462,1.0813772012410208,1.0828965620899629,1.0931551091042755,1.1057920724011765,1.1099774072444615,1.112702235801869,1.1119590139572082,1.1007348371104093,1.1007348371104093,1.142864915712041,1.0756310637902677,1.0988350581450388
2019-07-25,1.0568140745857804,1.0793951916173699,1.0792021281111515,1.0895157551601247,1.1020839766891557,1.1066931647907272,1.1097012028022373,1.1152040574694295,1.0991785142057813,1.0991785142057813,1.141027658749324,1.0721805651282101,1.0984649009942788
2019-07-26,1.0615649333513857,1.0859849514130846,1.0848687039377487,1.0965518621726267,1.1101035265003958,1.1166008635190643,1.1202826488441389,1.1132608717119403,1.1004423130687837,1.1004423130687837,1.1409917340152216,1.073964044326555,1.0971259020702513
2019-07-29,1.0611788712258936,1.0846565654504985,1.0820096888915087,1.0931265718272003,1.1062842919765044,1.1125945947242593,1.1146836244204195,1.1153744889690387,1.1013031103843633,1.1013031103843633,1.1520865919982208,1.0733375754315406,1.1004056434679923
2019-07-30,1.0611788712258936,1.0846565654504985,1.0820096888915087,1.0931265718272003,1.1062842919765044,1.1125945947242593,1.1146836244204195,1.1153744889690387,1.1013031103843633,1.1013031103843633,1.1520865919982208,1.0733375754315406,1.1004056434679923
2019-07-31,1.048443267318807,1.0707989076551105,1.0709924633300936,1.0809893360157756,1.0932851039026608,1.0962440607790735,1.0964719883581189,1.099587185212881,1.0908846574576578,1.0908846574576578,1.1415986616873743,1.0646020272915004,1.0890809730649207
2019-08-01,1.0430144172757294,1.0667783712257963,1.068220586050279,1.0794459383708055,1.0927274656425572,1.098371235733254,1.0989519307053937,1.1007688597271936,1.0900736938793214,1.0900736938793214,1.1420422113695088,1.062394336538601,1.0890468093161547
2019-08-02,1.0320384330426677,1.055541825355634,1.0534522223241882,1.064630711810104,1.077704925709251,1.0856145396923416,1.0855609684461711,1.0796175094386273,1.0761827702725582,1.0761827702725582,1.1312356317975008,1.0484482280676388,1.075042236177435
2019-08-05,1.0096743730704367,1.031569082816398,1.0280223664025627,1.038140570871731,1.0503153951843913,1.0600386167916385,1.0573746188344355,1.0491398618349868,1.049541592425306,1.049541592425306,1.1126745677643592,1.0218119616145083,1.0427024322883616
2019-08-06,1.0096743730704367,1.031569082816398,1.0280223664025627,1.038140570871731,1.0503153951843913,1.0600386167916385,1.0573746188344355,1.0491398618349868,1.049541592425306,1.049541592425306,1.1126745677643592,1.0218119616145083,1.0427024322883616
2019-08-07,1.0096743730704367,1.031569082816398,1.0280223664025627,1.038140570871731,1.0503153951843913,1.0600386167916385,1.0573746188344355,1.0491398618349868,1.049541592425306,1.049541592425306,1.1126745677643592,1.0218119616145083,1.0427024322883616
