slice,t,profile,alpha,ret,vol,target_vol,expected_vol
train,252,Visionary,0.9375,0.15119448253091017,0.24284119441199478,0.25958651718392234,0.25958806108227356
train,315,Guardian,0.0625,0.03392878826717367,0.11450542828055014,0.12028912530130001,0.14081909592723818
train,315,Sentinel,0.1875,0.033928794881381674,0.11450542768854592,0.13395265978341064,0.14081909248024418
train,315,Pragmatist,0.3125,0.04527891694245566,0.13278486894146363,0.14761619426552125,0.14762357651356225
train,315,Analyst,0.4375,0.037281636434571955,0.14383398440036388,0.16127972874763188,0.16096180694181528
train,315,Strategist,0.5625,0.037967888185720694,0.1581681216368424,0.1749432632297425,0.17514885416477427
train,315,Adventurer,0.6875,0.038589322762112466,0.1719254234656967,0.18860679771185312,0.1886111079113623
train,315,Innovator,0.8125,0.036119079487914825,0.17639100508270156,0.20227033219396373,0.202233908973652
train,315,Visionary,0.9375,0.02888067146471582,0.1629171553483739,0.21593386667607437,0.2163152200800376
train,378,Guardian,0.0625,0.08387672038840609,0.08490638807534526,0.09895579319457468,0.11543907280115548
train,378,Sentinel,0.1875,0.0832417566840638,0.0845593630584749,0.111408305123167,0.11532357900872388
train,378,Pragmatist,0.3125,0.05818168774704254,0.0782687711266871,0.12386081705175933,0.12383242354168245
train,378,Analyst,0.4375,0.05462701267282403,0.07940109609235259,0.13631332898035167,0.1361184147091403
train,378,Strategist,0.5625,0.047733207373940996,0.0872402096760362,0.148765840908944,0.14898500614672436
train,378,Adventurer,0.6875,0.04275828159369638,0.09505094823533475,0.16121835283753633,0.16131292467624106
train,378,Innovator,0.8125,0.035011682115155957,0.10481518306267654,0.17367086476612867,0.17333408422621546
train,378,Visionary,0.9375,0.039777142885827496,0.11529919967857294,0.186123376694721,0.18621024730225602
train,441,Guardian,0.0625,-0.015256764092502567,0.09851689091403008,0.09027786124759589,0.09024856742537306
train,441,Sentinel,0.1875,-0.03188829191365847,0.0990840791219774,0.09945816599097203,0.09933322711618937
train,441,Pragmatist,0.3125,-0.04992916854499015,0.10551832789413226,0.10863847073434815,0.10865118143198511
train,441,Analyst,0.4375,-0.055855398866470826,0.1079650917652676,0.11781877547772429,0.11799160073194156
train,441,Strategist,0.5625,-0.05179958423762564,0.1197674774396462,0.12699908022110043,0.12708941048552944
train,441,Adventurer,0.6875,-0.04952502944634959,0.12392647421106263,0.13617938496447657,0.13636114780669834
train,441,Innovator,0.8125,-0.042558459873860914,0.12673798554189372,0.1453596897078527,0.1452642043776559
train,441,Visionary,0.9375,-0.012738102133399057,0.10515038675403596,0.15453999445122885,0.1546976544196934
train,504,Guardian,0.0625,0.0331351763853091,0.09183975340425708,0.08390002747488788,0.08939967298272247
train,504,Sentinel,0.1875,0.029933520340618552,0.09619713711418496,0.08984220028006182,0.08984871153768081
train,504,Pragmatist,0.3125,0.04627478675620778,0.08178887989132475,0.09578437308523577,0.0957745596563751
train,504,Analyst,0.4375,0.029718365405224045,0.09645257038966762,0.1017265458904097,0.10176750070501075
train,504,Strategist,0.5625,0.03940886706865765,0.09294581819916982,0.10766871869558364,0.10764815979719262
train,504,Adventurer,0.6875,0.04900814366621344,0.09137412257750545,0.1136108915007576,0.11351147587959072
train,504,Innovator,0.8125,0.05916888220315547,0.09102915835378078,0.11955306430593153,0.11953791879418049
train,504,Visionary,0.9375,0.07000266751989732,0.09365218018796599,0.12549523711110547,0.1253210789044186
train,567,Guardian,0.0625,0.07846699799538716,0.07356331855268877,0.09297174666980418,0.09299082476714848
train,567,Sentinel,0.1875,0.09390168000753915,0.06429679545417588,0.09543889799530143,0.09545816679082025
train,567,Pragmatist,0.3125,0.09559279729427374,0.06708088069871954,0.09790604932079869,0.0980534084374695
train,567,Analyst,0.4375,0.09649659578864851,0.06897884856674671,0.10037320064629594,0.10051533215082986
train,567,Strategist,0.5625,0.09700145205220365,0.07039038847612844,0.10284035197179318,0.10275684384340901
train,567,Adventurer,0.6875,0.0970246090565666,0.07124340273018788,0.10530750329729044,0.10520481987577959
train,567,Innovator,0.8125,0.09795961488300808,0.07094880505111158,0.1077746546227877,0.10776309855906134
train,567,Visionary,0.9375,0.09578342563453612,0.0692258701865381,0.11024180594828495,0.11003983979682282
train,630,Guardian,0.0625,0.022129997363519772,0.06342343118547641,0.07424251315219035,0.07928788703340194
train,630,Sentinel,0.1875,0.00805595060884308,0.07076329716229561,0.07895882863286956,0.07895692860501832
train,630,Pragmatist,0.3125,0.0018589334027369689,0.07736472218835827,0.08367514411354876,0.08364144919422123
train,630,Analyst,0.4375,-0.002533751541912721,0.07993830354479983,0.08839145959422795,0.08834542148697247
train,630,Strategist,0.5625,-0.0029652582870903976,0.0803437921692412,0.09310777507490717,0.09299698012029187
train,630,Adventurer,0.6875,-0.002501561664445405,0.08084308777658518,0.09782409055558636,0.09784173829488804
train,630,Innovator,0.8125,-0.0015492561228567917,0.08133157335915932,0.10254040603626556,0.10236948259798645
train,630,Visionary,0.9375,0.0007612115587617165,0.08106153814058888,0.10725672151694476,0.10489104329954291
train,693,Guardian,0.0625,-0.002642943298549789,0.07525434121614302,0.06625359896162816,0.06620422705560236
train,693,Sentinel,0.1875,-0.0059483225387413205,0.06079196680421157,0.06665257913910604,0.06669777436215599
train,693,Pragmatist,0.3125,-0.005452790693678689,0.06054725412155867,0.06705155931658392,0.06713514218286964
train,693,Analyst,0.4375,0.0005116653083798422,0.05733139729631091,0.06745053949406181,0.0675126754435548
train,693,Strategist,0.5625,0.03254102718941048,0.08193808894245222,0.06784951967153968,0.06782503130677243
train,693,Adventurer,0.6875,0.04688956322713199,0.10740821900251521,0.06824849984901757,0.06822575304742434
train,693,Innovator,0.8125,0.0497490868012511,0.11150432576177675,0.06864748002649546,0.0685583004580657
train,693,Visionary,0.9375,0.04935441478468302,0.11261330337107425,0.06904646020397333,0.06902207765355794
train,756,Guardian,0.0625,0.09050803382989688,0.14011898819190977,0.058702777908657335,0.0587061642728218
train,756,Sentinel,0.1875,0.10143750820456608,0.12953359383338456,0.06677590466309508,0.06672333426750594
train,756,Pragmatist,0.3125,0.10876043060784948,0.1286587931708548,0.0748490314175328,0.07478528652040407
train,756,Analyst,0.4375,0.11480558385442731,0.13262865198558557,0.08292215817197054,0.08304549161945717
train,756,Strategist,0.5625,0.108615834474811,0.13543123157483575,0.09099528492640827,0.09092869943532773
train,756,Adventurer,0.6875,0.08290052343381955,0.12700751670366378,0.09906841168084601,0.09366856766680859
train,756,Innovator,0.8125,-0.0014446239408151826,0.09765728765587711,0.10714153843528373,0.09518258768882729
train,756,Visionary,0.9375,0.0018891166679391972,0.1067601906780515,0.11521466518972148,0.11496620264928839
train,819,Guardian,0.0625,-0.031622383052774594,0.07661405562724435,0.07060964775796094,0.07067251586714852
train,819,Sentinel,0.1875,-0.025593323300253608,0.10423542977788534,0.08920303303039515,0.08934848970287805
train,819,Pragmatist,0.3125,-0.007130562784490819,0.12431057418270915,0.10779641830282935,0.10764532658195487
train,819,Analyst,0.4375,0.005884379069983244,0.14579596409866546,0.12638980357526355,0.12629786322640804
train,819,Strategist,0.5625,0.022529432603210157,0.1660065549918383,0.14498318884769776,0.144764353090462
train,819,Adventurer,0.6875,0.027624455022260457,0.17438730690812002,0.16357657412013196,0.1524658701033679
train,819,Innovator,0.8125,0.026243798889918006,0.1738334654679993,0.18216995939256617,0.15189095082386947
train,819,Visionary,0.9375,0.022003691828253152,0.1729879700383139,0.20076334466500037,0.15066018321689809
train,882,Guardian,0.0625,0.0028788130989351474,0.06156872492988393,0.06801745917763037,0.06809533369607502
train,882,Sentinel,0.1875,-0.0033175768466624468,0.06334891773028052,0.08773091859585848,0.08752029708593426
train,882,Pragmatist,0.3125,-0.007840289706398239,0.07141784109412978,0.10744437801408659,0.10711444334731057
train,882,Analyst,0.4375,-0.012061506685578666,0.0826410823519817,0.12715783743231468,0.12738416257390256
train,882,Strategist,0.5625,-0.015981467030037007,0.09514452398087864,0.1468712968505428,0.14721597191276176
train,882,Adventurer,0.6875,0.0057741581641766355,0.11636911337012117,0.1665847562687709,0.16670613334626494
train,882,Innovator,0.8125,0.00526788968068578,0.12584184348141192,0.186298215686999,0.17963344430596417
train,882,Visionary,0.9375,0.005664673882848982,0.12675417819747906,0.2060116751052271,0.18088378998948323
train,945,Guardian,0.0625,-0.09882482341431201,0.12108944712402728,0.06703757974378868,0.06700708718888232
train,945,Sentinel,0.1875,-0.10765624353573597,0.13047230861319456,0.07310034620140303,0.07294344098389048
train,945,Pragmatist,0.3125,-0.11593581633482604,0.14021258386519295,0.07916311265901738,0.07935463287279765
train,945,Analyst,0.4375,-0.1231112357186426,0.1492529560676898,0.08522587911663172,0.08542842456175989
train,945,Strategist,0.5625,-0.10101871683620153,0.15220005715294016,0.09128864557424607,0.09134911307994106
train,945,Adventurer,0.6875,-0.07696431876259,0.14093245713677477,0.09735141203186042,0.09713465934593898
train,945,Innovator,0.8125,-0.07848718604384858,0.14734540020911058,0.10341417848947476,0.10339549580917884
train,945,Visionary,0.9375,-0.08196887328752459,0.15475517020756246,0.10947694494708912,0.1095142279743683
train,1008,Guardian,0.0625,0.04458192904866979,0.13077299861808828,0.08502917667132415,0.08513396653954448
train,1008,Sentinel,0.1875,0.03345952701054663,0.1271084850004884,0.08949157602754708,0.0894421820142918
train,1008,Pragmatist,0.3125,0.05266139078259656,0.12649293346193438,0.09395397538377,0.09402462424323318
train,1008,Analyst,0.4375,0.052714890325953855,0.1275577438985872,0.09841637473999293,0.09830473317341483
train,1008,Strategist,0.5625,0.06751636116224662,0.12774242925581084,0.10287877409621585,0.10269555372261416
train,1008,Adventurer,0.6875,0.06763534676526928,0.12921171801683923,0.10734117345243878,0.10755694363755638
train,1008,Innovator,0.8125,0.06773069252992217,0.13097588726115236,0.1118035728086617,0.1116425939335753
train,1008,Visionary,0.9375,0.06783781961955204,0.13355862779783093,0.11626597216488463,0.11642304133938765
train,1071,Guardian,0.0625,0.08415521004446067,0.10446733277250549,0.11440715355726214,0.11440379705294645
train,1071,Sentinel,0.1875,0.10153328131543758,0.1094928631622757,0.11876978057378665,0.1187721573316891
train,1071,Pragmatist,0.3125,0.11174348018494563,0.11480090865306648,0.12313240759031116,0.12303173134340285
train,1071,Analyst,0.4375,0.1210262219418936,0.12042366574820076,0.12749503460683567,0.12741146157843866
train,1071,Strategist,0.5625,0.12950950976298417,0.12650634652439746,0.13185766162336018,0.13188779404993908
train,1071,Adventurer,0.6875,0.13636087058436466,0.1328116365146933,0.1362202886398847,0.13622833726480404
train,1071,Innovator,0.8125,0.14180469910239335,0.13852214897098689,0.1405829156564092,0.14058444137120635
train,1071,Visionary,0.9375,0.14193174066251754,0.14729394330239867,0.14494554267293372,0.14517881529423193
train,1134,Guardian,0.0625,-0.002560771392567776,0.09080924904668262,0.11048138605400769,0.11048659216080982
train,1134,Sentinel,0.1875,-0.0630957714387714,0.10601404222411737,0.11446305193754361,0.11445616272227842
train,1134,Pragmatist,0.3125,0.03039876831338595,0.08959312188541521,0.11844471782107953,0.1184591178018312
train,1134,Analyst,0.4375,0.047084243819997706,0.09012087431150782,0.12242638370461545,0.12257643242437613
train,1134,Strategist,0.5625,0.0778619940005568,0.10376259472512195,0.12640804958815138,0.1265307903300284
train,1134,Adventurer,0.6875,0.09623851299154108,0.10916201095208855,0.1303897154716873,0.13039415876418137
train,1134,Innovator,0.8125,0.11448845863544523,0.12143694338335831,0.13437138135522322,0.13427464078614354
train,1134,Visionary,0.9375,0.10977338202550208,0.12074697282385348,0.13835304723875913,0.13853412338701043
train,1197,Guardian,0.0625,0.1158509088997661,0.11135054592483033,0.10068439795274974,0.10068581541262869
train,1197,Sentinel,0.1875,0.12080200674390122,0.11682750372306326,0.10447644870757894,0.10439838248676982
train,1197,Pragmatist,0.3125,0.12372203654458751,0.12082506352078118,0.10826849946240816,0.10831307547587019
train,1197,Analyst,0.4375,0.12068472346130148,0.12353758100889604,0.11206055021723736,0.11202353665147476
train,1197,Strategist,0.5625,0.08859311487961002,0.11596031038458815,0.11585260097206658,0.11587280545780694
train,1197,Adventurer,0.6875,0.0910030453541481,0.10365406782335312,0.11964465172689578,0.11981537904996493
train,1197,Innovator,0.8125,0.07781506920413397,0.09863415497754144,0.123436702481725,0.1236567282203477
train,1197,Visionary,0.9375,0.07820940825706865,0.10129469133457682,0.12722875323655422,0.1273173749969818
train,1260,Guardian,0.0625,0.04577462783747761,0.07715828532995342,0.09211093539631125,0.10302869331069191
train,1260,Sentinel,0.1875,0.03602198577516668,0.07841999859197395,0.09873897344470231,0.0986819930579877
train,1260,Pragmatist,0.3125,-0.002814121011349432,0.07613544743138445,0.10536701149309337,0.1054324718736213
train,1260,Analyst,0.4375,-0.003850468531907166,0.08253319793783816,0.11199504954148443,0.112124061738853
train,1260,Strategist,0.5625,-0.007946284036916686,0.0895770847131722,0.11862308758987547,0.118822521974726
train,1260,Adventurer,0.6875,-0.022409504916574972,0.09641453533748254,0.12525112563826651,0.1250246916375624
train,1260,Innovator,0.8125,-0.046289972829534565,0.1075157342930981,0.13187916368665759,0.1316359965478612
train,1260,Visionary,0.9375,-0.06737612872006105,0.1203981525087121,0.13850720173504863,0.13824157305168977
train,1323,Guardian,0.0625,-0.20238799367347465,0.5549318973757568,0.07748933695220937,0.08859405761642157
train,1323,Sentinel,0.1875,-0.19896684359669878,0.5500004251717006,0.08418476002986175,0.08970512883847444
train,1323,Pragmatist,0.3125,-0.18788601912734296,0.5356495359976892,0.09088018310751411,0.09279167454653317
train,1323,Analyst,0.4375,-0.19776089336995642,0.5729207255356351,0.09757560618516649,0.09753989867076626
train,1323,Strategist,0.5625,-0.20026395861549057,0.5860471205669943,0.10427102926281887,0.10428314396754301
train,1323,Adventurer,0.6875,-0.20321470387018092,0.6009619501816041,0.11096645234047123,0.11105898005044194
train,1323,Innovator,0.8125,-0.22890060074308843,0.6521158634524226,0.1176618754181236,0.11786408434612633
train,1323,Visionary,0.9375,-0.23268071170006233,0.6639779343701504,0.12435729849577598,0.12456010750195737
train,1386,Guardian,0.0625,0.016126494966029987,0.13360170786564704,0.27162387176503155,0.2714388249637599
train,1386,Sentinel,0.1875,0.015784206543639982,0.15209636883990807,0.3056725946415582,0.3054220354006339
train,1386,Pragmatist,0.3125,0.004401677451085217,0.1725586268279511,0.3397213175180849,0.33947055041489893
train,1386,Analyst,0.4375,0.008080020858811633,0.18890320351143158,0.37377004039461154,0.3733240907115693
train,1386,Strategist,0.5625,0.00835324390036889,0.1895567411845444,0.4078187632711382,0.37455808419456776
train,1386,Adventurer,0.6875,0.01014326257479915,0.1904796095745896,0.44186748614766486,0.3749670447499134
train,1386,Innovator,0.8125,0.011628039481851704,0.19136423756800586,0.4759162090241915,0.37544343492276366
train,1386,Visionary,0.9375,0.012908128956531425,0.19221241663621483,0.5099649319007182,0.3759536152893685
train,1449,Guardian,0.0625,0.063770877007746,0.1556626508390691,0.2751478756269844,0.275239885581391
train,1449,Sentinel,0.1875,0.04468573834371415,0.139357386130632,0.31350663563250275,0.3133037195659428
train,1449,Pragmatist,0.3125,0.027087811372437737,0.1323884294393342,0.35186539563802116,0.3521594236885064
train,1449,Analyst,0.4375,0.018922000406139637,0.14246795184590122,0.3902241556435395,0.38977070497183025
train,1449,Strategist,0.5625,0.01865211153562814,0.14517882304657462,0.4285829156490579,0.39612335017809286
train,1449,Adventurer,0.6875,0.01963087423148279,0.14471495738195136,0.4669416756545763,0.3949270602562649
train,1449,Innovator,0.8125,0.020064101443022356,0.144521714421615,0.5053004356600947,0.3944127352983666
train,1449,Visionary,0.9375,0.020199967120460006,0.1444626448365887,0.543659195665613,0.3942533648078436
train,1512,Guardian,0.0625,0.16699926163790937,0.15602527614714612,0.13705308495362187,0.13844333510347995
train,1512,Sentinel,0.1875,0.1797835462410423,0.16005458506321418,0.1515804148373126,0.15138725493279848
train,1512,Pragmatist,0.3125,0.19745073337283198,0.16158651957368136,0.16610774472100331,0.16601083892736035
train,1512,Analyst,0.4375,0.20060564691635527,0.17685129639909417,0.18063507460469402,0.1807779350446123
train,1512,Strategist,0.5625,0.209924648627532,0.18846953836668912,0.19516240448838473,0.19493432933073626
train,1512,Adventurer,0.6875,0.209810359864656,0.20303490832739024,0.20968973437207547,0.20957332859828048
train,1512,Innovator,0.8125,0.21852987369200655,0.20108549748693236,0.2242170642557662,0.22449334667976595
train,1512,Visionary,0.9375,0.22885012528508586,0.21423772590075466,0.23874439413945692,0.2387999344911072
train,1575,Guardian,0.0625,-0.05615636760463725,0.08355744584180248,0.1344066190808053,0.14431355991488162
train,1575,Sentinel,0.1875,-0.07441985513931085,0.09325127532074155,0.14625959713211595,0.14635468697097026
train,1575,Pragmatist,0.3125,-0.08010370387396738,0.10073669655093519,0.15811257518342656,0.1581473467944029
train,1575,Analyst,0.4375,-0.07630673861589299,0.10358731127521865,0.1699655532347372,0.16991873041708075
train,1575,Strategist,0.5625,-0.07875594564418689,0.10671866037386082,0.1818185312860478,0.1814948605816123
train,1575,Adventurer,0.6875,-0.0856667417501518,0.11041588535669887,0.19367150933735844,0.19337155769342307
train,1575,Innovator,0.8125,-0.09064130360831832,0.13503869831481105,0.20552448738866907,0.2055683156480851
train,1575,Visionary,0.9375,-0.10200211182189838,0.14268132582695406,0.21737746543997968,0.21762904172673603
train,1638,Guardian,0.0625,-0.010109734651226596,0.16376672411869717,0.1195523809157167,0.12242071784484901
train,1638,Sentinel,0.1875,-0.004978728564475792,0.1837107094326332,0.13165962197986963,0.13148089568810026
train,1638,Pragmatist,0.3125,0.021034340189082224,0.18763848424559781,0.14376686304402259,0.14357096117667772
train,1638,Analyst,0.4375,0.028791043247579015,0.205161991578594,0.15587410410817554,0.1555847571992599
train,1638,Strategist,0.5625,0.03700738618019421,0.2164175660092844,0.1679813451723285,0.16784633603611732
train,1638,Adventurer,0.6875,0.044710377659437604,0.22819396761939503,0.18008858623648144,0.18021183997656673
train,1638,Innovator,0.8125,0.051899882472791044,0.24009761268324145,0.1921958273006344,0.1923666874951349
train,1638,Visionary,0.9375,0.058007525674216576,0.25196778866697284,0.20430306836478732,0.20419944804202708
train,1701,Guardian,0.0625,0.04808411100395793,0.09607517991086169,0.1376603871872163,0.13761155434402805
train,1701,Sentinel,0.1875,0.06153663476340848,0.10662283603819787,0.14585680638874,0.14577501728262401
train,1701,Pragmatist,0.3125,0.06509929678328048,0.11398851948553439,0.1540532255902637,0.1539894327982676
train,1701,Analyst,0.4375,0.045114162109375286,0.11628416844440746,0.16224964479178738,0.16212796514049257
train,1701,Strategist,0.5625,0.042013602977936215,0.1189230009492514,0.17044606399331108,0.17017668878819703
train,1701,Adventurer,0.6875,0.03242446480918275,0.11770877402071152,0.17864248319483475,0.1784618777142078
train,1701,Innovator,0.8125,0.02152845203077338,0.11203117412206136,0.18683890239635845,0.18667200952333515
train,1701,Visionary,0.9375,0.020468243542952895,0.11355803570892851,0.19503532159788214,0.19536806239919488
train,1764,Guardian,0.0625,0.05608744708638212,0.15936426072800294,0.14013977822870652,0.15148151860274928
train,1764,Sentinel,0.1875,0.04357202869109292,0.1541834284594949,0.14705489661309307,0.14750898970468312
train,1764,Pragmatist,0.3125,0.07251417625765932,0.13671358404793568,0.15397001499747962,0.15391040848895907
train,1764,Analyst,0.4375,0.08055495284789886,0.13596175759939289,0.16088513338186616,0.16074008022413536
train,1764,Strategist,0.5625,0.07266056673007132,0.13617323744074997,0.16780025176625274,0.1677337004347496
train,1764,Adventurer,0.6875,0.08425993624897093,0.14300233851946614,0.1747153701506393,0.174828621017644
train,1764,Innovator,0.8125,0.09105002885217081,0.14902502036283566,0.18163048853502584,0.18172854267356883
train,1764,Visionary,0.9375,0.09647259044352208,0.15625810492354242,0.1885456069194124,0.18861410321219169
train,1827,Guardian,0.0625,-0.037201342881053825,0.16616142891826996,0.09811418545561632,0.10681304452246483
train,1827,Sentinel,0.1875,-0.021159088583508442,0.16202657749633012,0.10772667657591334,0.10774129587948249
train,1827,Pragmatist,0.3125,0.01852439999328303,0.168087872179311,0.11733916769621036,0.11719893902575805
train,1827,Analyst,0.4375,0.09675428416462085,0.18792966567537644,0.12695165881650738,0.12697100622545748
train,1827,Strategist,0.5625,0.09956755247326668,0.20118199902351713,0.1365641499368044,0.13636237507093804
train,1827,Adventurer,0.6875,0.1244605863715661,0.21987005325469836,0.14617664105710143,0.1463609054441813
train,1827,Innovator,0.8125,0.1303162278882112,0.2351962146000549,0.15578913217739843,0.15551247208225807
train,1827,Visionary,0.9375,0.16032216903626748,0.24929410918900183,0.16540162329769548,0.15465387818736498
train,1890,Guardian,0.0625,-0.15675492960254833,0.3226488951809949,0.15202588123933033,0.1518374047755444
train,1890,Sentinel,0.1875,-0.20045316468463095,0.3699907098467128,0.1739539722397379,0.17398353159535956
train,1890,Pragmatist,0.3125,-0.2723863046944997,0.38769337254782854,0.19588206324014548,0.19521178359305566
train,1890,Analyst,0.4375,-0.2687545809819232,0.38473186989706776,0.21781015424055306,0.19531360859064423
train,1890,Strategist,0.5625,-0.26801435583469213,0.3841934409325377,0.23973824524096063,0.1953877483984375
train,1890,Adventurer,0.6875,-0.27081791965986074,0.3863496142253688,0.2616663362413682,0.19520233773213613
train,1890,Innovator,0.8125,-0.2742512901137178,0.36193019077935284,0.28359442724177575,0.2045931873525403
train,1890,Visionary,0.9375,-0.242801942974394,0.25113424415967334,0.30552251824218335,0.2844849539559679
train,1953,Guardian,0.0625,-0.2093917367311275,0.1774111019899412,0.19422077671316854,0.1940758108319485
train,1953,Sentinel,0.1875,-0.22328966836574124,0.18841666207430957,0.21249606405311658,0.21247007717881228
train,1953,Pragmatist,0.3125,-0.23009033454225478,0.20543906397921344,0.2307713513930646,0.23113113494165735
train,1953,Analyst,0.4375,-0.22464979768691082,0.22808364361716948,0.24904663873301264,0.24890000182609268
train,1953,Strategist,0.5625,-0.19599883798328024,0.24816042501094848,0.2673219260729607,0.2676704992578284
train,1953,Adventurer,0.6875,-0.19661036400468818,0.2520879649764083,0.2855972134129087,0.2711836745439352
train,1953,Innovator,0.8125,-0.14942067168410647,0.23461720340939646,0.30387250075285677,0.3032214286418702
train,1953,Visionary,0.9375,-0.09408233150728389,0.20781132982965206,0.32214778809280475,0.3229743365792479
train,2016,Guardian,0.0625,0.015970888773972704,0.17988084039481086,0.19927902410907847,0.19918466307278493
train,2016,Sentinel,0.1875,0.00939512249122628,0.18264595217946045,0.2077125645851669,0.20755851813764375
train,2016,Pragmatist,0.3125,0.08945415683966199,0.44403442441008395,0.21614610506125534,0.216097521079673
train,2016,Analyst,0.4375,0.10285186133500246,0.46547399054015093,0.22457964553734377,0.22471425696591463
train,2016,Strategist,0.5625,0.12271483920504275,0.4682395952809666,0.23301318601343218,0.2328192734786814
train,2016,Adventurer,0.6875,0.10147319982558933,0.4216996696463826,0.24144672648952062,0.2417091914810957
train,2016,Innovator,0.8125,0.07692916503895236,0.38789204056571897,0.24988026696560905,0.2495363784135116
train,2016,Visionary,0.9375,0.09037845857443866,0.31248495866336895,0.25831380744169746,0.25785293088397526
verify,2079,Guardian,0.0625,-0.04353392290993763,0.14243562892481543,0.16611804787044346,0.16607201945141764
verify,2079,Sentinel,0.1875,-0.06593513871851645,0.14235420383244085,0.1870175315594173,0.18737728368841047
verify,2079,Pragmatist,0.3125,-0.07233566500802065,0.15611888573924584,0.20791701524839115,0.2079561886705566
verify,2079,Analyst,0.4375,-0.07793620122325458,0.1716629787200905,0.228816498937365,0.22922917197489964
verify,2079,Strategist,0.5625,-0.074743077258309,0.19232233401438176,0.24971598262633884,0.2498696884504941
verify,2079,Adventurer,0.6875,-0.08416204020544366,0.20255525176218214,0.2706154663153127,0.2705306831621767
verify,2079,Innovator,0.8125,-0.09791897440051858,0.21026997022932994,0.2915149500042865,0.2909852246583165
verify,2079,Visionary,0.9375,-0.036566426263983404,0.1894746033598923,0.3124144336932604,0.3123514846443279
verify,2142,Guardian,0.0625,0.038187290711707664,0.15959695441584354,0.15867251161222976,0.16138872017647124
verify,2142,Sentinel,0.1875,0.019869250440620878,0.16150974130564624,0.17955993109974266,0.17987501578862838
verify,2142,Pragmatist,0.3125,0.011348614357379397,0.1691265945360727,0.20044735058725557,0.2001092652295153
verify,2142,Analyst,0.4375,0.004732719271272561,0.1785660500655052,0.22133477007476848,0.22127625875572454
verify,2142,Strategist,0.5625,0.0015829574703791873,0.18911153897376726,0.24222218956228136,0.24186055340063872
verify,2142,Adventurer,0.6875,0.002093030948647723,0.1963269843338414,0.2631096090497943,0.2625616343545954
verify,2142,Innovator,0.8125,0.08650056162421448,0.1821490016387802,0.2839970285373072,0.25104282331075256
verify,2142,Visionary,0.9375,0.14299505374980281,0.19020237836216303,0.30488444802482007,0.30496629359688604
verify,2205,Guardian,0.0625,-0.0919441030093013,0.14895966263058807,0.14786091283354763,0.14977147866319238
verify,2205,Sentinel,0.1875,-0.10535270215206288,0.1458129462138426,0.1529284962986133,0.15287629934913266
verify,2205,Pragmatist,0.3125,-0.11456485253583631,0.17277170047912208,0.15799607976367894,0.15788989492212993
verify,2205,Analyst,0.4375,-0.11802548258321896,0.162854629618607,0.16306366322874458,0.16333194425205125
verify,2205,Strategist,0.5625,-0.10892967026203837,0.16330604093075116,0.16813124669381024,0.1678610890539994
verify,2205,Adventurer,0.6875,-0.10372982578376581,0.17253577043784718,0.17319883015887588,0.17346416631201367
